subject,id,date,count,code,number,name,group,enrollment,count_prop,day,peak_demand,peak_demand_day,section,times,locations,rating,workload
PLSC,2403,2019-08-23,53,PLSC 113,113,Intro to American Politics,3,74,0.7162162162162162,2,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-08-24,56,PLSC 113,113,Intro to American Politics,3,74,0.7567567567567568,3,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-08-25,66,PLSC 113,113,Intro to American Politics,3,74,0.8918918918918919,4,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-08-26,78,PLSC 113,113,Intro to American Politics,3,74,1.054054054054054,5,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-08-27,83,PLSC 113,113,Intro to American Politics,3,74,1.1216216216216217,6,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-08-28,107,PLSC 113,113,Intro to American Politics,3,74,1.445945945945946,7,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-08-29,108,PLSC 113,113,Intro to American Politics,3,74,1.4594594594594594,8,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-08-30,100,PLSC 113,113,Intro to American Politics,3,74,1.3513513513513513,9,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-08-31,97,PLSC 113,113,Intro to American Politics,3,74,1.3108108108108107,10,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-09-01,98,PLSC 113,113,Intro to American Politics,3,74,1.3243243243243243,11,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-09-02,98,PLSC 113,113,Intro to American Politics,3,74,1.3243243243243243,12,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-09-03,94,PLSC 113,113,Intro to American Politics,3,74,1.2702702702702702,13,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-09-04,90,PLSC 113,113,Intro to American Politics,3,74,1.2162162162162162,14,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-09-05,84,PLSC 113,113,Intro to American Politics,3,74,1.135135135135135,15,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-09-06,82,PLSC 113,113,Intro to American Politics,3,74,1.1081081081081081,16,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-09-07,82,PLSC 113,113,Intro to American Politics,3,74,1.1081081081081081,17,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-09-08,82,PLSC 113,113,Intro to American Politics,3,74,1.1081081081081081,18,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-09-09,82,PLSC 113,113,Intro to American Politics,3,74,1.1081081081081081,19,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-09-10,75,PLSC 113,113,Intro to American Politics,3,74,1.0135135135135136,20,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2403,2019-09-11,74,PLSC 113,113,Intro to American Politics,3,74,1,21,108,2019-08-29,1,TTh 10.30-11.20 + 1,LUCE 101,3.32,2.73
PLSC,2404,2019-08-22,35,PLSC 114,114,Intro to Political Philosophy,4,60,0.5833333333333334,1,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-08-23,37,PLSC 114,114,Intro to Political Philosophy,4,60,0.6166666666666667,2,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-08-24,41,PLSC 114,114,Intro to Political Philosophy,4,60,0.6833333333333333,3,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-08-25,58,PLSC 114,114,Intro to Political Philosophy,4,60,0.9666666666666667,4,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-08-26,71,PLSC 114,114,Intro to Political Philosophy,4,60,1.1833333333333333,5,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-08-27,87,PLSC 114,114,Intro to Political Philosophy,4,60,1.45,6,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-08-28,88,PLSC 114,114,Intro to Political Philosophy,4,60,1.4666666666666666,7,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-08-29,79,PLSC 114,114,Intro to Political Philosophy,4,60,1.3166666666666667,8,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-08-30,84,PLSC 114,114,Intro to Political Philosophy,4,60,1.4,9,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-08-31,85,PLSC 114,114,Intro to Political Philosophy,4,60,1.4166666666666667,10,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-09-01,84,PLSC 114,114,Intro to Political Philosophy,4,60,1.4,11,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-09-02,73,PLSC 114,114,Intro to Political Philosophy,4,60,1.2166666666666666,12,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-09-03,73,PLSC 114,114,Intro to Political Philosophy,4,60,1.2166666666666666,13,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-09-04,66,PLSC 114,114,Intro to Political Philosophy,4,60,1.1,14,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-09-05,63,PLSC 114,114,Intro to Political Philosophy,4,60,1.05,15,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-09-06,65,PLSC 114,114,Intro to Political Philosophy,4,60,1.0833333333333333,16,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-09-07,63,PLSC 114,114,Intro to Political Philosophy,4,60,1.05,17,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-09-08,60,PLSC 114,114,Intro to Political Philosophy,4,60,1,18,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-09-09,60,PLSC 114,114,Intro to Political Philosophy,4,60,1,19,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-09-10,60,PLSC 114,114,Intro to Political Philosophy,4,60,1,20,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2404,2019-09-11,60,PLSC 114,114,Intro to Political Philosophy,4,60,1,21,88,2019-08-28,1,MW 13.30-14.20 + 1,LC 101,3.2800000000000002,3.65
PLSC,2405,2019-08-22,44,PLSC 116,116,Comparative Politics,5,60,0.7333333333333333,1,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-08-23,46,PLSC 116,116,Comparative Politics,5,60,0.7666666666666667,2,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-08-24,50,PLSC 116,116,Comparative Politics,5,60,0.8333333333333334,3,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-08-25,56,PLSC 116,116,Comparative Politics,5,60,0.9333333333333333,4,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-08-26,67,PLSC 116,116,Comparative Politics,5,60,1.1166666666666667,5,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-08-27,85,PLSC 116,116,Comparative Politics,5,60,1.4166666666666667,6,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-08-28,77,PLSC 116,116,Comparative Politics,5,60,1.2833333333333334,7,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-08-29,78,PLSC 116,116,Comparative Politics,5,60,1.3,8,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-08-30,79,PLSC 116,116,Comparative Politics,5,60,1.3166666666666667,9,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-08-31,81,PLSC 116,116,Comparative Politics,5,60,1.35,10,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-09-01,79,PLSC 116,116,Comparative Politics,5,60,1.3166666666666667,11,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-09-02,77,PLSC 116,116,Comparative Politics,5,60,1.2833333333333334,12,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-09-03,75,PLSC 116,116,Comparative Politics,5,60,1.25,13,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-09-04,72,PLSC 116,116,Comparative Politics,5,60,1.2,14,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-09-05,69,PLSC 116,116,Comparative Politics,5,60,1.15,15,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-09-06,70,PLSC 116,116,Comparative Politics,5,60,1.1666666666666667,16,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-09-07,68,PLSC 116,116,Comparative Politics,5,60,1.1333333333333333,17,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-09-08,65,PLSC 116,116,Comparative Politics,5,60,1.0833333333333333,18,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-09-09,60,PLSC 116,116,Comparative Politics,5,60,1,19,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-09-10,60,PLSC 116,116,Comparative Politics,5,60,1,20,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2405,2019-09-11,60,PLSC 116,116,Comparative Politics,5,60,1,21,85,2019-08-27,1,MW 10.30-11.20 + 1,LUCE 101,3.16,2.94
PLSC,2064,2019-08-22,38,PLSC 121,121,IR of the Middle East,6,62,0.6129032258064516,1,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-08-23,43,PLSC 121,121,IR of the Middle East,6,62,0.6935483870967742,2,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-08-24,50,PLSC 121,121,IR of the Middle East,6,62,0.8064516129032258,3,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-08-25,65,PLSC 121,121,IR of the Middle East,6,62,1.0483870967741935,4,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-08-26,77,PLSC 121,121,IR of the Middle East,6,62,1.2419354838709677,5,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-08-27,91,PLSC 121,121,IR of the Middle East,6,62,1.467741935483871,6,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-08-28,96,PLSC 121,121,IR of the Middle East,6,62,1.5483870967741935,7,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-08-29,95,PLSC 121,121,IR of the Middle East,6,62,1.532258064516129,8,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-08-30,89,PLSC 121,121,IR of the Middle East,6,62,1.435483870967742,9,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-08-31,91,PLSC 121,121,IR of the Middle East,6,62,1.467741935483871,10,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-09-01,87,PLSC 121,121,IR of the Middle East,6,62,1.403225806451613,11,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-09-02,85,PLSC 121,121,IR of the Middle East,6,62,1.3709677419354838,12,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-09-03,75,PLSC 121,121,IR of the Middle East,6,62,1.2096774193548387,13,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-09-04,73,PLSC 121,121,IR of the Middle East,6,62,1.1774193548387097,14,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-09-05,71,PLSC 121,121,IR of the Middle East,6,62,1.1451612903225807,15,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-09-06,68,PLSC 121,121,IR of the Middle East,6,62,1.096774193548387,16,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-09-07,68,PLSC 121,121,IR of the Middle East,6,62,1.096774193548387,17,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-09-08,66,PLSC 121,121,IR of the Middle East,6,62,1.064516129032258,18,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-09-09,67,PLSC 121,121,IR of the Middle East,6,62,1.0806451612903225,19,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-09-10,65,PLSC 121,121,IR of the Middle East,6,62,1.0483870967741935,20,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2064,2019-09-11,62,PLSC 121,121,IR of the Middle East,6,62,1,21,96,2019-08-28,1,TTh 9.00-10.15,WLH 208,4.67,3
PLSC,2407,2019-08-22,32,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,4,1,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-08-23,34,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,4.25,2,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-08-24,33,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,4.125,3,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-08-25,38,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,4.75,4,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-08-26,35,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,4.375,5,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-08-27,29,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,3.625,6,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-08-28,32,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,4,7,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-08-29,32,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,4,8,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-08-30,31,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,3.875,9,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-08-31,32,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,4,10,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-09-01,32,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,4,11,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-09-02,31,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,3.875,12,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-09-03,21,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,2.625,13,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-09-04,14,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,1.75,14,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-09-05,12,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,1.5,15,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-09-06,10,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,1.25,16,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-09-07,10,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,1.25,17,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-09-08,9,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,1.125,18,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-09-09,8,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,1,19,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-09-10,8,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,1,20,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,2407,2019-09-11,8,PLSC 123,123,PoliticalEconomy of ForeignAid,7,8,1,21,38,2019-08-25,1,T 15.30-17.20,RKZ 08,4.27,2.25
PLSC,1300,2019-08-22,40,PLSC 137,137,Terrorism,8,18,2.2222222222222223,1,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-08-23,42,PLSC 137,137,Terrorism,8,18,2.3333333333333335,2,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-08-24,44,PLSC 137,137,Terrorism,8,18,2.4444444444444446,3,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-08-25,47,PLSC 137,137,Terrorism,8,18,2.611111111111111,4,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-08-26,54,PLSC 137,137,Terrorism,8,18,3,5,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-08-27,65,PLSC 137,137,Terrorism,8,18,3.611111111111111,6,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-08-28,66,PLSC 137,137,Terrorism,8,18,3.6666666666666665,7,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-08-29,46,PLSC 137,137,Terrorism,8,18,2.5555555555555554,8,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-08-30,35,PLSC 137,137,Terrorism,8,18,1.9444444444444444,9,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-08-31,34,PLSC 137,137,Terrorism,8,18,1.8888888888888888,10,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-09-01,33,PLSC 137,137,Terrorism,8,18,1.8333333333333333,11,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-09-02,29,PLSC 137,137,Terrorism,8,18,1.6111111111111112,12,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-09-03,26,PLSC 137,137,Terrorism,8,18,1.4444444444444444,13,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-09-04,23,PLSC 137,137,Terrorism,8,18,1.2777777777777777,14,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-09-05,22,PLSC 137,137,Terrorism,8,18,1.2222222222222223,15,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-09-06,22,PLSC 137,137,Terrorism,8,18,1.2222222222222223,16,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-09-07,22,PLSC 137,137,Terrorism,8,18,1.2222222222222223,17,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-09-08,21,PLSC 137,137,Terrorism,8,18,1.1666666666666667,18,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-09-09,20,PLSC 137,137,Terrorism,8,18,1.1111111111111112,19,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-09-10,18,PLSC 137,137,Terrorism,8,18,1,20,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1300,2019-09-11,18,PLSC 137,137,Terrorism,8,18,1,21,66,2019-08-28,1,W 13.30-15.20,RKZ 102,4.31,3.17
PLSC,1302,2019-08-22,12,PLSC 141,141,Global Governance,9,11,1.0909090909090908,1,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-08-23,14,PLSC 141,141,Global Governance,9,11,1.2727272727272727,2,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-08-24,14,PLSC 141,141,Global Governance,9,11,1.2727272727272727,3,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-08-25,17,PLSC 141,141,Global Governance,9,11,1.5454545454545454,4,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-08-26,24,PLSC 141,141,Global Governance,9,11,2.1818181818181817,5,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-08-27,25,PLSC 141,141,Global Governance,9,11,2.272727272727273,6,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-08-28,25,PLSC 141,141,Global Governance,9,11,2.272727272727273,7,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-08-29,26,PLSC 141,141,Global Governance,9,11,2.3636363636363638,8,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-08-30,22,PLSC 141,141,Global Governance,9,11,2,9,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-08-31,22,PLSC 141,141,Global Governance,9,11,2,10,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-09-01,23,PLSC 141,141,Global Governance,9,11,2.090909090909091,11,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-09-02,19,PLSC 141,141,Global Governance,9,11,1.7272727272727273,12,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-09-03,20,PLSC 141,141,Global Governance,9,11,1.8181818181818181,13,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-09-04,16,PLSC 141,141,Global Governance,9,11,1.4545454545454546,14,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-09-05,16,PLSC 141,141,Global Governance,9,11,1.4545454545454546,15,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-09-06,16,PLSC 141,141,Global Governance,9,11,1.4545454545454546,16,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-09-07,16,PLSC 141,141,Global Governance,9,11,1.4545454545454546,17,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-09-08,16,PLSC 141,141,Global Governance,9,11,1.4545454545454546,18,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-09-09,13,PLSC 141,141,Global Governance,9,11,1.1818181818181819,19,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-09-10,12,PLSC 141,141,Global Governance,9,11,1.0909090909090908,20,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1302,2019-09-11,11,PLSC 141,141,Global Governance,9,11,1,21,26,2019-08-29,1,W 13.30-15.20 + 1,WALL81 101,3.8,2.49
PLSC,1044,2019-08-22,71,PLSC 149,149,Sustainability in 21st Century,10,132,0.5378787878787878,1,170,2019-09-04,1,MW 13.00-14.15,OML 202,3.7,2.8
PLSC,1044,2019-08-23,77,PLSC 149,149,Sustainability in 21st Century,10,132,0.5833333333333334,2,170,2019-09-04,1,MW 13.00-14.15,OML 202,3.7,2.8
PLSC,1044,2019-08-24,82,PLSC 149,149,Sustainability in 21st Century,10,132,0.6212121212121212,3,170,2019-09-04,1,MW 13.00-14.15,OML 202,3.7,2.8
PLSC,1044,2019-08-25,93,PLSC 149,149,Sustainability in 21st Century,10,132,0.7045454545454546,4,170,2019-09-04,1,MW 13.00-14.15,OML 202,3.7,2.8
PLSC,1044,2019-08-26,113,PLSC 149,149,Sustainability in 21st Century,10,132,0.8560606060606061,5,170,2019-09-04,1,MW 13.00-14.15,OML 202,3.7,2.8
PLSC,1044,2019-08-27,135,PLSC 149,149,Sustainability in 21st Century,10,132,1.0227272727272727,6,170,2019-09-04,1,MW 13.00-14.15,OML 202,3.7,2.8
PLSC,1044,2019-08-28,152,PLSC 149,149,Sustainability in 21st Century,10,132,1.1515151515151516,7,170,2019-09-04,1,MW 13.00-14.15,OML 202,3.7,2.8
PLSC,1044,2019-08-29,162,PLSC 149,149,Sustainability in 21st Century,10,132,1.2272727272727273,8,170,2019-09-04,1,MW 13.00-14.15,OML 202,3.7,2.8
PLSC,1044,2019-08-30,163,PLSC 149,149,Sustainability in 21st Century,10,132,1.2348484848484849,9,170,2019-09-04,1,MW 13.00-14.15,OML 202,3.7,2.8
PLSC,1044,2019-08-31,162,PLSC 149,149,Sustainability in 21st Century,10,132,1.2272727272727273,10,170,2019-09-04,1,MW 13.00-14.15,OML 202,3.7,2.8
PLSC,1044,2019-09-01,162,PLSC 149,149,Sustainability in 21st Century,10,132,1.2272727272727273,11,170,2019-09-04,1,MW 13.00-14.15,OML 202,3.7,2.8
PLSC,1044,2019-09-02,167,PLSC 149,149,Sustainability in 21st Century,10,132,1.2651515151515151,12,170,2019-09-04,1,MW 13.00-14.15,OML 202,3.7,2.8
PLSC,1044,2019-09-03,164,PLSC 149,149,Sustainability in 21st Century,10,132,1.2424242424242424,13,170,2019-09-04,1,MW 13.00-14.15,OML 202,3.7,2.8
